string,label,label_confidence,length
"However, camphor is not suited for use as an analgesic compound because it causes a warm and hot sensation [39], probably through TRPV1 activation [31].",background,1.0,Short
"Studies find that women who continue to breastfeed are more likely to report having peers to share breastfeeding experiences with (Hegney et al, 2008).",background,1.0,Short
"The present results identified a network similar to that of previous studies involved in the retrieval of autobiographical memories (Svoboda et al., 2006).",result,,Short
"For example, the bigram probability of the test set should be representative of that of the target dataset [31], and its memorability should also be maximized [23].",background,1.0,Short
"Loss of
such autoreceptor function has been shown to increase cholinergic
tone, and to impair striatal LTD (Wess et al., 2007; Bonsi et al.,
2008).",background,1.0,Short
"PDPN is primarily expressed in the mesenchymal type of GBM, which presents the worst prognosis among GBM subtypes (28,29).",background,1.0,Short
control for any nonspecific effects of these antisera on SP1 activation (10).,background,1.0,Short
[17] presented a number of reasons that might account for the disparities between these two studies.,result,0.7518,Short
"Detailed information on soil collection, processing, and isolation is published elsewhere (Davelos et al., 2004a).",background,1.0,Short
IS also induces oxidative stress in tubular and endothelial cells and stimulates aortic calcification in hypertensive rats [13–16].,background,1.0,Short
"Determination of MAP
During a preliminary experiment, MAP was determined using the same procedure as has been previously described (Gamet et al. 1993).",method,1.0,Short
Isolated rat hearts were perfused at a constant aortic pressure of either 60 or 110 mmHg using the Langendorff procedure as described elsewhere (35).,method,1.0,Short
"Stimuli were generated using the Psychophysics Toolbox Version 2.44 (Brainard, 1997; Pelli, 1997) for MATLAB (Version 5.2.1, Mathworks, MA).",method,,Short
The MW cutoff would be lower for bases (28) and higher for acids (29) depending on the ionization of the compounds.,background,1.0,Short
"We use the Bunge–Wand–Weber (BWW) ontological model, which has already been employed in various settings [3,15,16].",method,0.7275,Short
One of the reasons is that the target model contains some background pixels [15].,background,1.0,Short
"Regarding the percentage of minor children of cancer patients, estimations with differing reliability vary between 5-15% [4], 24% (see [5]), and 30% [6].",background,1.0,Short
habitats for which predation risk is high (Waser 1981; Rood 1986; Clutton-Brock et al. 1999a; Schneider and Kappeler 2014).,background,1.0,Short
"In the pancreas, this regulatory element expresses sparsely, and it is completely inactive before acinar formation (Masui et al., 2008).",background,1.0,Short
Personality ratings Chimpanzees were scored by raters using a Japanese translation of the Hominoid Personality Questionnaire [36].,method,,Short
"A previous report demonstrated that MCE could increase the level of GSH [61] and GPx [65] in diabetic rats, which coincides with our results.",result,,Short
"cells in the lungs and slow the production of cytokines, which promote the inflammatory cascade.(17) Ery-",background,1.0,Short
"All p-values reported were corrected for multiple testing using the Benjamini & Hochberg correction method (Benjamini and Hochberg, 1995).",method,,Short
"In this study, error-correcting output coding (ECOC) has been adopted from digital communication theory to be fused with SVM to produce a decision [20].",method,,Short
"TfMA had lower sequence identity of 33~27% with α-amylase II from Thermoactinomyces vulgaris (Tonozuka et al. 1993), maltogenic amylase from Thermus sp.",background,1.0,Short
There was also no significant difference in another low-quality study comparing continuous traction to non-steroidal anti-inflammatory drug (NSAID) use (26).,background,0.7594000000000001,Short
Separable series can often be analysed using Mellin transforms; this method was used to confirm some of Ramanujan‚Äôs results [1].,result,,Short
"Determination of MAP
 During a preliminary experiment, MAP was determined using the same procedure as has been previously described (Gamet et al. 1993).",method,,Short
"Neurabins I and II also inhibit the phosphorylase phosphatase activity of PP1c (1, 32, 33).",background,1.0,Short
"Since the results were reported in (Kanda et al. 2004 d) in detail, here we only briefly describe the results, with a particular focus on longitudinal interaction.",result,0.7343000000000001,Short
"Neurotrauma is a significant public health problem (Andelic et al., 2009; Selassie et al., 2008).",background,0.6642,Short
"One unavoidable possibility is bias in response to populations from different ethnic backgrounds (Snowden, 2003, Whaley, 1998).",background,1.0,Short
"The closer a landmark is to a target location, the more precise is the information it provides (Cheng et al. 1987; Cheng 1990; Kamil and Jones 1997).",background,1.0,Short
This induced membrane permeability could be exploited to facilitate the transfer of materials across membranes [10–13].,background,1.0,Short
wage (IWT) and equal wage treatment (EWT) reported in Abeler et al. (2010). Effort levels in NoCom are substantially higher than in EWT.,result,0.6992,Short
"The model to be presented below is an extension of Parke’s (1999) Error Duration Model, and the exposition follows that of Parke (1999) for ease of comparison.",background,0.6816,Short
There is controversy over whether precut papillotomy increases the risk of perforation as compared to sphincterotomy alone [17].,background,1.0,Short
"DNA was prepared from kanS colonies by the methods of Belisle or Santos (Belisle & Sonnenberg, 1998; Santos et al., 1992).",method,,Short
"In china, variations in intakes of vitamin A and C were significantly different in different seasons (42).",background,0.6052000000000001,Short
"Also, we previously found that PFD decreases the content of mouse liver CuZn-SOD, mGSTA3, cytochrome P450 proteins (cyt P450) and CA III [47, 48].",background,1.0,Short
"Recent studies have reported that oxidant stress is associated with AF, and EPA has antioxidant effect in various cells (8, 14, 22, 44).",background,1.0,Short
unilateral papillitis and a pre-papillary vitreous opacity similar to the patients described in this series [4].,result,0.7586,Short
"Standard EMSA studies were performed essentially as described by Rey et al. (2005), with appropriate PCR products and purified His-tagged SugR protein (SugRHis).",method,,Short
"Sampling of field leaves and roots indicated that an individual plant hosts a subset of the 92 seed-infecting fungi (Shipunov et al., 2008; Newcombe et al., 2009).",background,0.6032000000000001,Short
This study employed the bootstrapping method and the SPSS macro provided by Preacher and Hayes (2008) to test the model with two mediators.,method,1.0,Short
", qSDND) in the ND24260  Flagship DH population (Hickey et al., 2012), with the allele for both QTL (i.",background,0.7399,Short
We make use of Naive Bayes [14] and Support Vector Machine classifiers for these experiments.,method,1.0,Short
"thaliana from the following sources, GenBank [4], FlyBase [6], ExPASy [2,7], HUGO [5], ENSEMBL [3], UCSC [8], and Gene Ontology [9].",background,1.0,Short
"Yet similar to [21], their estimator depends on the approximation of a general graph to tree and also requires the maximum number of sources.",background,0.722,Short
"When growing in a cobalt-deficient medium, degradation rate and growth rate were significantly reduced [35].",background,1.0,Short
"Furthermore, those bands are commonly used in vegetation studies [16–18] and the segmented area consists mainly of different forms of vegetation.",background,1.0,Short
"(MEA) reported over-regularization rates for each of 25 children from the CHILDES database of transcripts (MacWhinney, 2000).",background,0.7516,Short
"The pressure-intercept is fixed at 140 GPa, derived from the inflection pressure of SiO2 glass reported by Murakami and Bass (2010).",background,0.7535000000000001,Short
